COD_ETU,Note : TLBC3104,Résultat : TLBC3104,Session : TLBC3104,Année : TLBC3104,Note : TLBC3204,Résultat : TLBC3204,Session : TLBC3204,Année : TLBC3204,Note : TLBC3304,Résultat : TLBC3304,Session : TLBC3304,Année : TLBC3304,Note : TLBC3404,Résultat : TLBC3404,Session : TLBC3404,Année : TLBC3404,Note : TLBC3504,Résultat : TLBC3504,Session : TLBC3504,Année : TLBC3504,Note : TLBC3604,Résultat : TLBC3604,Session : TLBC3604,Année : TLBC3604,Note : TLBC3004,Résultat : TLBC3004,Session : TLBC3004,Année : TLBC3004,Note : TLBC4104,Résultat : TLBC4104,Session : TLBC4104,Année : TLBC4104,Note : TLBC4204,Résultat : TLBC4204,Session : TLBC4204,Année : TLBC4204,Note : TLBC4304,Résultat : TLBC4304,Session : TLBC4304,Année : TLBC4304,Note : TLBC4404,Résultat : TLBC4404,Session : TLBC4404,Année : TLBC4404,Note : TLBC4504,Résultat : TLBC4504,Session : TLBC4504,Année : TLBC4504,Note : TLBC4604,Résultat : TLBC4604,Session : TLBC4604,Année : TLBC4604,Note : TLBC4004,Résultat : TLBC4004,Session : TLBC4004,Année : TLBC4004
18010541,8.55,NV,2,2019,,,,,,,,,0,NRA,1,2019,1,NRA,1,2019,,,,,,,1,2019,,,,,7.5,NV,2,2019,,,,,,,,,,,,,,,,,,,1,2019
18010542,10588,V,1,2019,7,AC,2,2019,11.2,V,1,2019,9.75,AC,2,2019,10,V,1,2019,10.1,V,1,2019,9773,AC,2,2019,9,AC,2,2019,9,AC,2,2019,9,AC,2,2019,13.25,V,1,2019,8,AC,2,2019,12,V,1,2019,10042,V,2,2019
18010544,8.25,NV,2,2019,6,NV,2,2019,10.65,V,1,2019,.4,NRA,1,2019,,,,,5.9,NV,2,2019,,,1,2019,10,V,2,2019,11,V,1,2019,18.9,V,1,2019,,,,,,,,,11,V,1,2019,,,1,2019
18010545,,,,,3.7,NRA,1,2019,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10,V,2,2019,,,,,,,,,,,,,11.5,V,1,2019,,,1,2019
18010546,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18010641,6125,NV,2,2019,,,,,10,V,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,17.6,V,1,2019,,,,,,,,,,,,,,,,,,,1,2019
18010789,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,7.6,NV,2,2019,6.67,NV,2,2019,,,,,,,,,,,,,,,1,2019
18010794,7.7,NV,2,2019,7,NV,2,2019,10,V,2,2019,9.5,NV,2,2019,,,,,,,,,,,1,2019,12,V,1,2019,16.4,V,1,2019,19,V,1,2019,11.75,V,1,2019,17,V,1,2019,14.5,V,1,2019,15108,V,1,2019
18010796,11725,V,1,2019,8.65,AC,2,2019,10.1,V,1,2019,12.1,V,1,2019,10,V,1,2019,17.3,V,1,2019,11646,V,2,2019,10,V,2,2019,15.2,V,1,2019,19,V,1,2019,16.75,V,1,2019,15.75,V,1,2019,15,V,1,2019,15283,V,2,2019
18010901,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,10,V,2,2019,10.6,V,1,2019,,,,,12,V,1,2019,,,,,12,V,1,2019,,,1,2019
18010902,,,,,,,,,10,V,2,2019,,,,,,,,,1.6,NRA,1,2019,,,1,2019,,,,,9.5,NV,2,2019,,,,,,,,,,,,,,,,,,,1,2019
18010905,10.15,V,1,2019,8.5,AC,2,2019,11.45,V,1,2019,7,AC,2,2019,9,AC,2,2019,14.1,V,1,2019,10033,V,2,2019,15,V,1,2019,16,V,1,2019,20,V,1,2019,14.5,V,1,2019,17,V,1,2019,14,V,1,2019,16083,V,1,2019
18011046,9125,NV,2,2019,,,,,10.05,V,1,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,11.4,V,1,2019,,,,,,,,,,,,,14,V,1,2019,,,1,2019
18011049,,,,,,,,,,,,,.6,NRA,1,2019,,,,,,,,,,,1,2019,,,,,11.4,V,1,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18011050,,,,,,,,,11.1,V,1,2019,,,,,,,,,,,,,,,1,2019,11,V,1,2019,15.6,V,1,2019,,,,,,,,,,,,,12,V,1,2019,,,1,2019
18011055,9.5,NV,2,2019,7.25,NV,2,2019,7.3,NV,2,2019,1.55,NRA,1,2019,,,,,8,NV,2,2019,,,1,2019,14,V,1,2019,12.8,V,1,2019,,,,,,,,,,,,,14.5,V,1,2019,,,1,2019
18011056,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,6.8,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18011067,5,NV,2,2019,,,,,10,V,2,2019,,,,,,,,,,,,,,,1,2019,,,,,10.8,V,1,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18011192,,,,,3.95,NRA,1,2019,10,V,2,2019,0,NRA,1,2019,,,,,1.4,NRA,1,2019,,,1,2019,10,V,2,2019,8.4,NV,2,2019,,,,,10,V,1,2019,,,,,14,V,1,2019,,,1,2019
18011383,10,V,1,2019,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,14.2,V,1,2019,,,,,15,V,1,2019,,,,,12.5,V,1,2019,,,1,2019
18011385,,,,,10,V,2,2019,8.45,NV,2,2019,7.65,NV,2,2019,,,,,7.7,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18011487,12.45,V,1,2019,10,V,2,2019,13.65,V,1,2019,12.85,V,1,2019,10,V,2,2019,18.4,V,1,2019,12892,V,2,2019,17,V,1,2019,17.6,V,1,2019,17,V,1,2019,16.75,V,1,2019,15,V,1,2019,15,V,1,2019,16392,V,1,2019
18011508,11.7,V,1,2019,7,AC,2,2019,10.7,V,1,2019,11.2,V,1,2019,12625,V,1,2019,11.2,V,1,2019,10738,V,2,2019,10,V,2,2019,13.2,V,1,2019,19,V,1,2019,17.25,V,1,2019,10,V,2,2019,12,V,1,2019,13575,V,2,2019
18011521,10275,V,1,2019,8.5,AC,2,2019,10,V,2,2019,7,AC,2,2019,8.5,AC,2,2019,10.1,V,1,2019,9063,AC,2,2019,10,V,1,2019,10.8,V,1,2019,14.4,V,1,2019,11.5,V,1,2019,10,V,2,2019,13,V,1,2019,11617,V,2,2019
18011523,,,,,,,,,7.5,NV,2,2019,.2,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10.4,V,1,2019,,,,,10,V,2,2019,,,,,0,NV,2,2019,,,1,2019
18011524,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18011526,6,NV,2,2019,4.25,NRA,1,2019,10,V,1,2019,.9,NRA,1,2019,6.5,NV,2,2019,8.5,NV,2,2019,6025,NV,2,2019,10,V,2,2019,9.5,AC,2,2019,11.1,V,1,2019,13.5,V,1,2019,13,V,1,2019,14,V,1,2019,11.85,V,2,2019
18011527,,,,,,,,,11.55,V,1,2019,.9,NRA,1,2019,,,,,,,,,,,1,2019,8.5,NV,2,2019,11.2,V,1,2019,5.56,NV,2,2019,11,V,1,2019,,,,,10,V,2,2019,,,1,2019
18011565,14,V,1,2019,8,AC,2,2019,11.4,V,1,2019,15.6,V,1,2019,11.25,V,1,2019,15.5,V,1,2019,12625,V,2,2019,13,V,1,2019,14.6,V,1,2019,19,V,1,2019,17.75,V,1,2019,10.5,V,1,2019,15,V,1,2019,14975,V,1,2019
18011595,11188,V,1,2019,7,AC,2,2019,14.3,V,1,2019,7.7,AC,2,2019,7.5,AC,2,2019,8.5,AC,2,2019,9365,AC,2,2019,10,V,2,2019,8.8,AC,2,2019,10,V,1,2019,10,V,2,2019,10,V,2,2019,13,V,1,2019,10.3,V,2,2019
18011680,12375,V,1,2019,7,AC,2,2019,13.7,V,1,2019,7.1,AC,2,2019,10,V,1,2019,10,V,2,2019,10029,V,2,2019,10,V,2,2019,11.2,V,1,2019,15.6,V,1,2019,15,V,1,2019,16,V,1,2019,15,V,1,2019,13.8,V,2,2019
18012377,7725,NV,2,2019,5.3,NV,2,2019,10.6,V,1,2019,.3,NRA,1,2019,,,,,3.9,NRA,1,2019,,,1,2019,10,V,2,2019,10.2,V,1,2019,,,,,,,,,,,,,14,V,1,2019,,,1,2019
18012379,10825,V,1,2019,10,V,2,2019,10.85,V,1,2019,9.4,AC,2,2019,10,V,1,2019,11,V,1,2019,10346,V,2,2019,14,V,1,2019,10,V,2,2019,17.77,V,1,2019,15.5,V,1,2019,14.66,V,1,2019,13,V,1,2019,14155,V,2,2019
18012381,10,V,1,2019,10,V,2,2019,10,V,1,2019,10.2,V,1,2019,7,AC,2,2019,10.8,V,1,2019,9667,AC,2,2019,10,V,2,2019,14,V,1,2019,13,V,1,2019,10.5,V,1,2019,10.5,V,1,2019,14.5,V,1,2019,12083,V,2,2019
18013498,8375,NV,2,2019,,,,,,,,,2.9,NRA,1,2019,,,,,,,,,,,1,2019,10,V,1,2019,10.6,V,1,2019,15.6,V,1,2019,10,V,1,2019,12,V,1,2019,15,V,1,2019,12.2,V,1,2019
18013501,13175,V,1,2019,7.75,NV,2,2019,10.2,V,1,2019,10.3,V,1,2019,,,,,15.1,V,1,2019,,,1,2019,16,V,1,2019,17.2,V,1,2019,16,V,1,2019,12.33,V,1,2019,16,V,1,2019,13,V,1,2019,15088,V,1,2019
18013593,11813,V,1,2019,8.25,AC,2,2019,13.85,V,1,2019,9.75,AC,2,2019,7,AC,2,2019,13,V,1,2019,10611,V,2,2019,17,V,1,2019,17.2,V,1,2019,18,V,1,2019,16.75,V,1,2019,17,V,1,2019,14,V,1,2019,16658,V,1,2019
18013633,14,V,1,2019,10,V,2,2019,14.45,V,1,2019,12.3,V,1,2019,11.75,V,1,2019,16.2,V,1,2019,13117,V,2,2019,12,V,1,2019,16.4,V,1,2019,13.3,V,1,2019,14.5,V,1,2019,10.5,V,1,2019,16,V,1,2019,13783,V,1,2019
18013635,12263,V,1,2019,10063,V,1,2019,11.85,V,1,2019,17.3,V,1,2019,8.25,AC,2,2019,16.9,V,1,2019,12771,V,2,2019,17,V,1,2019,14.4,V,1,2019,20,V,1,2019,17.5,V,1,2019,16.75,V,1,2019,13,V,1,2019,16442,V,1,2019
18013638,14.8,V,1,2019,10,V,1,2019,15.2,V,1,2019,15.4,V,1,2019,13625,V,1,2019,17.8,V,1,2019,14471,V,1,2019,18,V,1,2019,17.4,V,1,2019,19,V,1,2019,17.75,V,1,2019,17,V,1,2019,16,V,1,2019,17525,V,1,2019
18013641,12238,V,1,2019,10,V,2,2019,13.95,V,1,2019,11.7,V,1,2019,12.25,V,1,2019,16.1,V,1,2019,12706,V,2,2019,14,V,1,2019,15.6,V,1,2019,16.7,V,1,2019,18,V,1,2019,12,V,1,2019,17,V,1,2019,15.55,V,1,2019
