"COD_ETU","Note : TLBC2104","Résultat : TLBC2104","Session : TLBC2104","Année : TLBC2104","Note : TLBC2204","Résultat : TLBC2204","Session : TLBC2204","Année : TLBC2204","Note : TLBC2304","Résultat : TLBC2304","Session : TLBC2304","Année : TLBC2304","Note : TLBC2404","Résultat : TLBC2404","Session : TLBC2404","Année : TLBC2404","Note : TLBC2504","Résultat : TLBC2504","Session : TLBC2504","Année : TLBC2504","Note : TLBC2604","Résultat : TLBC2604","Session : TLBC2604","Année : TLBC2604","Note : TLBC2004","Résultat : TLBC2004","Session : TLBC2004","Année : TLBC2004","Note : TLBC1104","Résultat : TLBC1104","Session : TLBC1104","Année : TLBC1104","Note : TLBC1204","Résultat : TLBC1204","Session : TLBC1204","Année : TLBC1204","Note : TLBC1304","Résultat : TLBC1304","Session : TLBC1304","Année : TLBC1304","Note : TLBC1404","Résultat : TLBC1404","Session : TLBC1404","Année : TLBC1404","Note : TLBC1504","Résultat : TLBC1504","Session : TLBC1504","Année : TLBC1504","Note : TLBC1604","Résultat : TLBC1604","Session : TLBC1604","Année : TLBC1604","Note : TLBC1004","Résultat : TLBC1004","Session : TLBC1004","Année : TLBC1004"
"19008986","17.5","V","1","2020","11.5","V","1","2020","12.75","V","1","2020","12","V","1","2020","14.5","V","1","2020","15.5","V","1","2020","13,958","V","1","2020","15.25","V","1","2020","12.6","V","1","2020","13","V","1","2020","9,263","AC","2","2020","10","V","2","2020","16","V","1","2020","12,686","V","2","2020"
"19009095","11.5","V","1","2019","16.5","V","1","2019","11","V","1","2019","16","V","1","2019","20","V","1","2019","11.5","V","1","2019","14,417","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".163","NV","2","2020","5","NV","2","2020","0","NRA","1","2020",".861","NV","2","2020"
"19009162","17.5","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","12","V","1","2019","13","V","1","2019","0","NRA","1","2020","7,083","NV","2","2020","10.75","V","1","2020","10","V","2","2020","10","V","2","2019","9,588","NV","2","2020","3.5","NV","2","2020","10","V","2","2020","8,973","NV","2","2020"
"19009189","14","V","1","2019","16","V","1","2019","10","V","2","2019","16","V","1","2019","20","V","1","2019","17","V","1","2019","15.5","V","2","2019","10.25","V","1","2020","10.89","V","1","2020","12.95","V","1","2019","10,273","V","1","2020","10","V","2","2020","13","V","1","2019","11,227","V","2","2020"
"19009195","10","V","2","2019","8","AC","2","2019","12","V","1","2019","12","V","1","2019","15","V","1","2019","15","V","1","2019","12","V","2","2019","10","V","2","2020","10,325","V","1","2019","10.8","V","1","2019","10,488","V","1","2019","7","AC","2","2020","13","V","1","2019","10,269","V","2","2020"
"19009247","15","V","1","2019","7","AC","2","2020","12","V","1","2019","10","V","2","2019","10","V","1","2019","15","V","1","2019","11.5","V","2","2020","10","V","2","2019","6","NV","2","2020","10.2","V","1","2019","5,525","NV","2","2020","10","V","2","2019","13","V","1","2019","9,121","NV","2","2020"
"19009309","18","V","1","2019","16","V","1","2019","10","V","2","2019","12","V","1","2019","20","V","1","2019","13","V","1","2019","14,833","V","2","2019","10.5","V","1","2020","11.25","V","1","2019","11.3","V","1","2019","11,213","V","1","2019","15.5","V","1","2020","10","V","1","2019","11,627","V","1","2020"
"19009359","10","V","2","2019","15","V","1","2019","14","V","1","2019","14","V","1","2019","14","V","1","2019","12","V","1","2019","13,167","V","2","2019","5.33","NV","2","2020","7","NV","2","2020","10","V","2","2019","3,738","NV","2","2020","3","NV","2","2020","10","V","2","2019","6,511","NV","2","2020"
"19009550","10.5","V","1","2019","14","V","1","2019","10","V","2","2019","18","V","1","2019","13","V","1","2019","12","V","1","2019","12,917","V","2","2019","10","V","2","2020","10","V","2","2019","12,675","V","1","2019","8,125","NV","2","2020","3","NV","2","2020","10","V","2","2019","8,967","NV","2","2020"
"19009562","7","AC","2","2019","16","V","1","2019","11.5","V","1","2019","14","V","1","2019","13","V","1","2019","14.5","V","1","2019","12,667","V","2","2019","12.1","V","1","2019","10","V","2","2019","11,325","V","1","2019","3.9","NV","2","2020","1.5","NV","2","2020","10.5","V","1","2019","8,221","NV","2","2020"
"19009604","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14","V","1","2019","2,333","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","0","NRA","1","2020","1,667","NV","2","2020"
"19009606","10","V","2","2019","10","V","1","2019","10","V","2","2019","0","NRA","1","2020","20","V","1","2019","13","V","1","2019","10.5","NV","2","2020","6","NV","2","2020","1.5","NV","2","2020","10,275","V","1","2019","2,275","NV","2","2020","7","NV","2","2020","10","V","2","2019","6,175","NV","2","2020"
"19009612","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19009696","11.5","V","1","2019","16","V","1","2019","10.5","V","1","2019","14","V","1","2019","20","V","1","2019","13","V","1","2019","14,167","V","1","2019","8.5","AC","2","2020","10","V","2","2020","10","V","1","2019","10","V","2","2020","10","V","1","2020","12","V","1","2019","10,083","V","2","2020"
"19009700","10","V","2","2019","15","V","1","2019","14","V","1","2019","8","AC","2","2019","14","V","1","2019","14","V","1","2019","12.5","V","2","2019","10","V","2","2019","10","V","2","2020","10","V","2","2019","10","V","2","2020","7.75","AC","2","2020","12.25","V","1","2019","10","V","2","2020"
"19009736","5","NV","2","2020","0","NRA","1","2020","3","NV","2","2020","0","NRA","1","2020","12","V","1","2019","13","V","1","2019","5.5","NV","2","2020","5.5","NV","2","2020","2","NV","2","2020","11.5","V","1","2020","3,575","NV","2","2020","3","NV","2","2020","10","V","2","2019","5,929","NV","2","2020"
"19009866","17","V","1","2020","7","AC","2","2020","10.7","V","1","2020","13","V","1","2020","7","AC","2","2020","17.5","V","1","2020","12,033","V","2","2020","12.5","V","1","2020","10","V","2","2020","11.5","V","1","2020","7,475","NV","2","2020","4","NV","2","2020","14","V","1","2020","9,913","NV","2","2020"
"19009888","11.5","V","1","2019","14","V","1","2019","8.5","AC","2","2019","18","V","1","2019","14","V","1","2019","16","V","1","2019","13,667","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","11,425","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","14.25","V","1","2019","4,279","NV","2","2020"
"19010035","14.5","V","1","2019","16","V","1","2019","10","V","2","2019","16","V","1","2019","20","V","1","2019","12","V","1","2019","14.75","V","2","2019","5.25","NV","2","2020","10","V","2","2020","10","V","2","2019","10,138","V","1","2019","10","V","2","2019","10","V","1","2019","9,231","NV","2","2020"
"19010112","16.5","V","1","2020","15","V","1","2020","13.15","V","1","2020","7","AC","2","2020","12.5","V","1","2020","14","V","1","2020","13,025","V","2","2020","12","V","1","2020","13.36","V","1","2020","10.5","V","1","2020","8,775","AC","2","2020","11","V","1","2020","14","V","1","2020","11,606","V","2","2020"
"19010213","14.5","V","1","2019","11","V","1","2019","14.5","V","1","2019","12","V","1","2020","13","V","1","2019","15","V","1","2019","13,333","V","1","2020","10.7","V","1","2019","10","V","2","2019","12.35","V","1","2019","10","V","2","2019","10","V","2","2019","16","V","1","2019","11,508","V","2","2019"
"19010217","17.5","V","1","2019","7","AC","2","2020","10","V","2","2019","15","V","1","2020","10","V","1","2019","15","V","1","2019","12,417","V","2","2020","10","V","2","2019","7","AC","2","2020","13,525","V","1","2019","10","V","2","2019","10","V","2","2020","15","V","1","2019","10,921","V","2","2020"
"19010227","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010235","15.5","V","1","2019","14","V","1","2019","10","V","1","2019","12","V","1","2019","20","V","1","2019","13","V","1","2019","14,083","V","1","2019","5","NV","2","2020","2.76","NV","2","2020","10.05","V","1","2019","3,461","NV","2","2020","5","NV","2","2020","14","V","1","2019","6,712","NV","2","2020"
"19010246","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","12","V","1","2019","0","NRA","1","2020","2,042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","10.05","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019","3,342","NV","2","2020"
"19010286","16.5","V","1","2019","18","V","1","2019","16.5","V","1","2019","14","V","1","2019","20","V","1","2019","10","V","1","2019","15,833","V","1","2019","12.4","V","1","2019","12.2","V","1","2019","12,725","V","1","2019","10","V","2","2019","7","AC","2","2020","12","V","1","2019","11,054","V","2","2020"
"19010299","17","V","1","2019","16.5","V","1","2019","10.5","V","1","2019","12","V","1","2019","18","V","1","2019","13","V","1","2019","14.5","V","1","2019","10","V","2","2019","14.08","V","1","2020","13,425","V","1","2019","10,913","V","1","2019","10","V","2","2020","13","V","1","2019","11,903","V","2","2020"
"19010357","17.5","V","1","2019","11","V","1","2019","10.5","V","1","2019","16","V","1","2020","14","V","1","2019","15","V","1","2019","14","V","1","2020","16.2","V","1","2019","11,625","V","1","2019","16.2","V","1","2019","12,563","V","1","2019","13.2","V","1","2019","15","V","1","2019","14,131","V","1","2019"
"19010390","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19010528","10","V","2","2019","11","V","1","2019","10","V","1","2019","14","V","1","2019","18","V","1","2019","15","V","1","2019","13","V","2","2019","10","V","2","2019","11.13","V","1","2020","11.9","V","1","2019","8.06","AC","2","2020","10","V","1","2020","15.25","V","1","2019","11,057","V","2","2020"
"19010536","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","1","NV","2","2020","13,425","V","1","2019","1.3","NV","2","2020","4","NV","2","2020","12","V","1","2019","5,288","NV","2","2020"
"19010553","18","V","1","2020","15.5","V","1","2020","11.9","V","1","2020","13","V","1","2020","16","V","1","2020","14.5","V","1","2020","14,817","V","1","2020","15","V","1","2020","19,025","V","1","2020","13.5","V","1","2020","11.05","V","1","2020","16","V","1","2020","13","V","1","2020","14,596","V","1","2020"
"19010673","17.5","V","1","2020","14","V","1","2020","11,725","V","1","2020","15","V","1","2020","14","V","1","2020","16.5","V","1","2020","14,788","V","1","2020","12.2","V","1","2019","16.02","V","1","2020","10,825","V","1","2019","10","V","2","2019","11.5","V","1","2020","12","V","1","2019","12,091","V","1","2020"
"19010786","10.5","V","1","2019","12","V","1","2020","15","V","1","2019","10","V","2","2020","13","V","1","2019","17.5","V","1","2020","13","V","2","2020","8.66","NV","2","2020","0","NRA","1","2020","10","V","2","2019","10","V","2","2019","5","NV","2","2020","12","V","1","2019","7.61","NV","2","2020"
"19010814","7","NV","2","2020","5","NV","2","2020","7","NV","2","2020","10","V","2","2020","11","V","1","2019","5.5","NV","2","2020","7,583","NV","2","2020","8.33","NV","2","2020","2","NV","2","2020","10","V","2","2019","2.6","NV","2","2020","11","V","1","2020","0","NRA","1","2020","5,655","NV","2","2020"
"19010828","15","V","1","2019","7","AC","2","2020","14","V","1","2019","10","V","2","2020","16","V","1","2019","13","V","1","2019","12.5","V","2","2020","10","V","2","2019","10","V","2","2020","11.2","V","1","2019","10.14","V","1","2020","5","NV","2","2020","10","V","2","2019","9.39","NV","2","2020"
"19010884","10","V","2","2019","12","V","1","2019","11","V","1","2019","12","V","1","2019","17","V","1","2019","15","V","1","2019","12,833","V","2","2019","10","V","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2019","4.5","NV","2","2020","10","V","1","2019","9,083","NV","2","2020"
"19010915","13.5","V","1","2019","18","V","1","2019","10","V","2","2019","16","V","1","2019","20","V","1","2019","15","V","1","2019","15,417","V","2","2019","12","V","1","2020","2","NV","2","2020","10.25","V","1","2019","2,925","NV","2","2020","6.5","NV","2","2020","14","V","1","2019","7,946","NV","2","2020"
"19010978","8.5","AC","2","2019","10","V","1","2019","12.5","V","1","2019","12","V","1","2019","12","V","1","2019","17","V","1","2019","12","V","2","2019","0","NRA","1","2020","10","V","2","2019","10.35","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","11.25","V","1","2019","5,267","NV","2","2020"
"19010979","10","V","2","2019","0","NRA","1","2020","11.5","V","1","2019","14","V","1","2019","18","V","1","2019","11","V","1","2019","10.75","NV","2","2020","0","NRA","1","2020","10","V","1","2019","12.2","V","1","2019","10","V","2","2019","0","NRA","1","2020","12.5","V","1","2019","7.45","NV","2","2020"
"19010981","10","V","1","2019","16","V","1","2019","10","V","2","2019","14","V","1","2019","10","V","1","2019","17","V","1","2019","12,833","V","2","2019","10","V","2","2019","10","V","2","2020","11.2","V","1","2019","13,175","V","1","2019","7","AC","2","2020","14","V","1","2019","10,896","V","2","2020"
"19011237","8.5","AC","2","2019","11","V","1","2019","10","V","2","2019","12","V","1","2019","13","V","1","2019","10","V","2","2019","10.75","V","2","2019","7.66","NV","2","2020","10","V","2","2020","10.5","V","1","2020","8,731","NV","2","2020","5","NV","2","2020","10","V","2","2019","8,649","NV","2","2020"
"19011797","16","V","1","2019","10","V","1","2019","10.5","V","1","2019","14","V","1","2019","16","V","1","2019","18","V","1","2019","14,083","V","1","2019","10.04","V","1","2019","10","V","2","2020","11.2","V","1","2019","7","AC","2","2020","7","AC","2","2020","16","V","1","2019","10,207","V","2","2020"
"19011803","10","V","2","2019","11","V","1","2019","8","AC","2","2019","12","V","1","2019","16","V","1","2019","10","V","2","2019","11,167","V","2","2019","7.33","NV","2","2020","10","V","2","2020","10","V","2","2019","4.65","NV","2","2020","10","V","2","2020","10","V","1","2020","8,663","NV","2","2020"
"19011804","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19011826","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19011919","16.5","V","1","2020","10","V","2","2020","9","AC","2","2020","10","V","1","2020","7","AC","2","2020","13","V","1","2020","10,917","V","2","2020","10","V","2","2020","13.25","V","1","2020","10","V","1","2020","11,079","V","1","2020","7","AC","2","2020","10","V","2","2019","10,222","V","2","2020"
"19011924","10","V","2","2019","15","V","1","2019","10","V","2","2019","14","V","1","2019","14","V","1","2019","0","NRA","1","2020","10.5","NV","2","2020","10","V","2","2019","7","NV","2","2020","10","V","2","2020","3.9","NV","2","2020","10","V","1","2020","0","NRA","1","2020","6,817","NV","2","2020"
"19012587","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","7.5","NV","2","2020","3.5","NV","2","2020","10","V","2","2020","1.95","NV","2","2020","4.5","NV","2","2020","12","V","1","2020","6,575","NV","2","2020"
"19012592","17.5","V","1","2019","7","AC","2","2019","18.5","V","1","2019","8","AC","2","2019","11","V","1","2019","18","V","1","2019","13,333","V","2","2019","15.7","V","1","2019","7","AC","2","2020","12.6","V","1","2019","14,475","V","1","2019","10","V","2","2020","15","V","1","2019","12,463","V","2","2020"
"19012595","12","V","1","2019","0","NRA","1","2020","2.45","NV","2","2020","12","V","1","2019","2","NV","2","2020","17","V","1","2019","7,575","NV","2","2020","6.66","NV","2","2020","1","NV","2","2020","10","V","2","2019","8.95","NV","2","2020","3","NV","2","2020","14","V","1","2019","7,268","NV","2","2020"
"19013067","10","V","2","2019","10","V","1","2019","10","V","2","2019","16","V","1","2019","14","V","1","2019","17","V","1","2019","12,833","V","2","2019","10","V","2","2019","10","V","2","2019","10.65","V","1","2019","7","AC","2","2020","8","AC","2","2020","14.5","V","1","2019","10,025","V","2","2020"
"19013082","16","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2019","12","V","1","2019","10","V","1","2019","8","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","1","2019","1,667","NV","2","2020"
"19013244","18.5","V","1","2019","10","V","1","2019","11.5","V","1","2019","10","V","2","2020","10","V","1","2019","17","V","1","2019","12,833","V","2","2020","11.4","V","1","2019","10,869","V","1","2020","12.35","V","1","2019","11.35","V","1","2019","10","V","1","2020","15","V","1","2019","11,828","V","1","2020"
"19013332","18.5","V","1","2019","14","V","1","2019","17.5","V","1","2019","14","V","1","2019","18","V","1","2019","16","V","1","2019","16,333","V","1","2019","10","V","2","2019","10","V","1","2019","10.6","V","1","2019","13.2","V","1","2020","10","V","2","2019","15.5","V","1","2019","11.55","V","1","2020"
"20000002","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","16","V","1","2020","13.35","V","1","2020","11","V","1","2020","12,351","V","1","2020","10.5","V","1","2020","16","V","1","2020","13.2","V","1","2020"
"20000003","17","V","1","2020","16","V","1","2020","12.9","V","1","2020","14","V","1","2020","17","V","1","2020","16.5","V","1","2020","15,567","V","1","2020","12.25","V","1","2020","16.66","V","1","2020","10","V","1","2020","13,899","V","1","2020","8","AC","2","2020","10","V","1","2020","11,802","V","2","2020"
"20000004","18.5","V","1","2020","11","V","1","2020","10.9","V","1","2020","11","V","1","2020","10","V","1","2020","16.5","V","1","2020","12,983","V","1","2020","14.25","V","1","2020","10","V","2","2020","12","V","1","2020","8,288","AC","2","2020","10","V","2","2020","13","V","1","2020","11,256","V","2","2020"
"20000006","17","V","1","2020","12.5","V","1","2020","11.7","V","1","2020","10","V","1","2020","10","V","1","2020","16","V","1","2020","12,867","V","1","2020","14.25","V","1","2020","15.64","V","1","2020","13.5","V","1","2020","9,181","AC","2","2020","7","AC","2","2020","16","V","1","2020","12,595","V","2","2020"
"20000007","15.5","V","1","2020","11","V","1","2020","9.2","AC","2","2020","14","V","1","2020","14","V","1","2020","17","V","1","2020","13.45","V","2","2020","16.25","V","1","2020","13.95","V","1","2020","12","V","1","2020","9,311","AC","2","2020","11.5","V","1","2020","15.5","V","1","2020","13,085","V","2","2020"
"20000008","16","V","1","2020","15","V","1","2020","12,775","V","1","2020","14","V","1","2020","12.5","V","1","2020","19","V","1","2020","14,879","V","1","2020","16.25","V","1","2020","10","V","2","2020","15","V","1","2020","12,189","V","1","2020","7.5","AC","2","2020","14","V","1","2020","12.49","V","2","2020"
"20000010","16.5","V","1","2020","16","V","1","2020","11.9","V","1","2020","12","V","1","2020","10","V","1","2020","17.5","V","1","2020","13,983","V","1","2020","13","V","1","2020","7.5","AC","2","2020","11","V","1","2020","7","AC","2","2020","10","V","2","2020","13","V","1","2020","10.25","V","2","2020"
"20000028","17","V","1","2020","10","V","2","2020","14.55","V","1","2020","10","V","1","2020","10","V","1","2020","19","V","1","2020","13,425","V","2","2020","16.75","V","1","2020","10","V","2","2020","14","V","1","2020","11,671","V","1","2020","8","AC","2","2020","12","V","1","2020","12.07","V","2","2020"
"20000031","12","V","1","2020","10","V","2","2020","10.3","V","1","2020","7","AC","2","2020","10","V","1","2020","16.5","V","1","2020","10,967","V","2","2020","13.25","V","1","2020","12.03","V","1","2020","10.5","V","1","2020","12,675","V","1","2020","14.5","V","1","2020","16","V","1","2020","13,159","V","1","2020"
"20000032","18.5","V","1","2020","12","V","1","2020","10","V","1","2020","12","V","1","2020","12.5","V","1","2020","15.5","V","1","2020","13,417","V","1","2020","16.25","V","1","2020","10","V","2","2020","10","V","1","2020","11,196","V","1","2020","7.5","AC","2","2020","15","V","1","2020","11,658","V","2","2020"
"20000033","18","V","1","2020","11.5","V","1","2020","10","V","2","2020","8","AC","2","2020","15","V","1","2020","12.5","V","1","2020","12.5","V","2","2020","16.5","V","1","2020","11.01","V","1","2020","15.5","V","1","2020","15,134","V","1","2020","8.2","AC","2","2020","14","V","1","2020","13,391","V","2","2020"
"20000034","18.5","V","1","2020","14","V","1","2020","13.7","V","1","2020","14","V","1","2020","17","V","1","2020","15.5","V","1","2020","15.45","V","1","2020","13.5","V","1","2020","20","V","1","2020","17.5","V","1","2020","10,611","V","1","2020","16","V","1","2020","10","V","1","2020","14,602","V","1","2020"
"20000035","18.5","V","1","2020","11","V","1","2020","13.1","V","1","2020","12","V","1","2020","11","V","1","2020","10","V","1","2020","12.6","V","1","2020","10.75","V","1","2020","12.05","V","1","2020","14","V","1","2020","8,694","AC","2","2020","10","V","1","2020","13.5","V","1","2020","11,499","V","2","2020"
"20000036","10","V","1","2020","14","V","1","2020","7.5","AC","2","2020","11","V","1","2020","12","V","1","2020","16","V","1","2020","11.75","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","11,066","V","1","2020","7","AC","2","2020","15","V","1","2020","10,511","V","2","2020"
"20000037","10","V","1","2020","0","NRA","1","2020","5,625","NV","2","2020",".25","NV","2","2020","0","NRA","1","2020","10","V","1","2020","4,313","NV","2","2020","13.25","V","1","2020","10","V","2","2020","11","V","1","2020","9,328","AC","2","2020","9","AC","2","2020","15","V","1","2020","11,263","V","2","2020"
"20000039","8","AC","2","2020","12","V","1","2020","10,125","V","1","2020","13","V","1","2020","11","V","1","2020","12","V","1","2020","11,021","V","2","2020","7","NV","2","2020","10","V","2","2020","10","V","2","2020","5,915","NV","2","2020","5","NV","2","2020","10","V","2","2020","7,986","NV","2","2020"
"20000040","16","V","1","2020","12.5","V","1","2020","10.15","V","1","2020","10","V","1","2020","7.5","AC","2","2020","18.5","V","1","2020","12,442","V","2","2020","15.5","V","1","2020","15.7","V","1","2020","12","V","1","2020","8.45","AC","2","2020","11.5","V","1","2020","15","V","1","2020","13,025","V","2","2020"
"20000041","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"20000044","18.5","V","1","2020","16.5","V","1","2020","9.05","AC","2","2020","15","V","1","2020","12.5","V","1","2020","14","V","1","2020","14,258","V","2","2020","17.5","V","1","2020","20","V","1","2020","17","V","1","2020","16,729","V","1","2020","15","V","1","2020","14","V","1","2020","16,705","V","1","2020"
"20000045","16","V","1","2020","11","V","1","2020","10.05","V","1","2020","11","V","1","2020","14.5","V","1","2020","16.5","V","1","2020","13,175","V","1","2020","13.75","V","1","2020","15.72","V","1","2020","10.5","V","1","2020","10,386","V","1","2020","10","V","2","2020","15","V","1","2020","12,559","V","2","2020"
"20000046","15","V","1","2020","17","V","1","2020","10","V","2","2020","12","V","1","2020","10.5","V","1","2020","15.5","V","1","2020","13,333","V","2","2020","14","V","1","2020","10","V","2","2020","12.5","V","1","2020","10","V","2","2020","7","NV","2","2020","0","NRA","1","2020","8,917","NV","2","2020"
"20000048","18.5","V","1","2020","17.5","V","1","2020","15.8","V","1","2020","12","V","1","2020","14.5","V","1","2020","16","V","1","2020","15,717","V","1","2020","16","V","1","2020","20","V","1","2020","14","V","1","2020","16,696","V","1","2020","12.5","V","1","2020","15.5","V","1","2020","15,783","V","1","2020"
"20000051","10.5","V","1","2020","12.5","V","1","2020","7","AC","2","2020","12","V","1","2020","7","AC","2","2020","12.75","V","1","2020","10,292","V","2","2020","15.25","V","1","2020","13.75","V","1","2020","10","V","2","2020","10.14","V","1","2020","15","V","1","2020","15","V","1","2020","13.19","V","2","2020"
"20000052","18","V","1","2020","11.5","V","1","2020","14.9","V","1","2020","10","V","2","2020","12","V","1","2020","16","V","1","2020","13,733","V","2","2020","14","V","1","2020","16.47","V","1","2020","18","V","1","2020","11,344","V","1","2020","12.5","V","1","2020","15","V","1","2020","14,552","V","1","2020"
"20000053","10","V","1","2020","10","V","2","2020","9.45","AC","2","2020","14","V","1","2020","14","V","1","2020","15","V","1","2020","12,075","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020"
"20000054","16.5","V","1","2020","13.5","V","1","2020","10.5","V","1","2020","10","V","2","2020","10","V","1","2020","15","V","1","2020","12,583","V","2","2020","14.75","V","1","2020","14.25","V","1","2020","13.5","V","1","2020","10.4","V","1","2020","10","V","2","2020","11","V","1","2020","12,317","V","2","2020"
"20000055","18","V","1","2020","10","V","1","2020","13.1","V","1","2020","12","V","1","2020","13.5","V","1","2020","17","V","1","2020","13,933","V","1","2020","19","V","1","2020","16","V","1","2020","16.5","V","1","2020","16","V","1","2020","14.5","V","1","2020","14","V","1","2020","16","V","1","2020"
"20000056","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020","10","V","1","2020","7.76","NV","2","2020","7.5","NV","2","2020","4,534","NV","2","2020","6.5","NV","2","2020","14","V","1","2020","8,382","NV","2","2020"
"20000057","18","V","1","2020","14","V","1","2020","10,875","V","1","2020","12","V","1","2020","13","V","1","2020","12","V","1","2020","13,313","V","1","2020","14","V","1","2020","10","V","2","2020","13","V","1","2020","10","V","2","2020","10","V","2","2020","0","NRA","1","2020","9.5","NV","2","2020"
"20000058","18","V","1","2020","17","V","1","2020","15,975","V","1","2020","14","V","1","2020","19","V","1","2020","18","V","1","2020","16,996","V","1","2020","18.75","V","1","2020","19.03","V","1","2020","19.5","V","1","2020","15.8","V","1","2020","16.5","V","1","2020","16","V","1","2020","17,597","V","1","2020"
"20000059","17.5","V","1","2020","12","V","1","2020","13.25","V","1","2020","10","V","2","2020","7.5","AC","2","2020","18.5","V","1","2020","13,125","V","2","2020","14.75","V","1","2020","14.36","V","1","2020","14","V","1","2020","7","AC","2","2020","12","V","1","2020","15","V","1","2020","12,852","V","2","2020"
"20000065","18.5","V","1","2020","14","V","1","2020","11.05","V","1","2020","10","V","2","2020","11","V","1","2020","10","V","1","2020","12,425","V","2","2020","14.75","V","1","2020","16.89","V","1","2020","15","V","1","2020","9,214","AC","2","2020","12","V","1","2020","14.5","V","1","2020","13,726","V","2","2020"
"20000066","15.5","V","1","2020","8","AC","2","2020","13.7","V","1","2020","7","AC","2","2020","12","V","1","2020","15","V","1","2020","11,867","V","2","2020","14.25","V","1","2020","13.06","V","1","2020","11.5","V","1","2020","7,898","AC","2","2020","14","V","1","2020","14","V","1","2020","12,451","V","2","2020"
"20000067","18.5","V","1","2020","10","V","2","2020","10","V","2","2020","12.5","V","1","2020","17","V","1","2020","12","V","1","2020","13,333","V","2","2020","14.75","V","1","2020","16.31","V","1","2020","15","V","1","2020","10,173","V","1","2020","11","V","1","2020","13","V","1","2020","13,372","V","1","2020"
"20000068","11.5","V","1","2020","13","V","1","2020","8.25","AC","2","2020","12","V","1","2020","11","V","1","2020","10","V","1","2020","10,958","V","2","2020","8","NV","2","2020","10","V","2","2020","10","V","2","2020","7.15","NV","2","2020","11","V","1","2020","10","V","1","2020","9,358","NV","2","2020"
